label_set,j,span_m,load_kNm,n_evals,feasible,economy,h,b,tf,tw,fy,section_type
0,120,6.622208966757414,62.83246146442628,4800,1,527.9866460312621,384.8785079596171,197.27986339568503,11.62591531905207,6.020618738824346,355.0,rolled
0,121,14.605188197321235,95.31397707190092,4800,1,5687.731927158414,749.7028088545578,299.8802194669445,31.20182664690797,15.669453932301565,460.0,rolled
0,122,7.794863141561223,74.03202713230115,4800,1,853.735079014245,459.7333728568534,230.11319084415362,13.564707193476517,7.048911946905752,355.0,rolled
0,123,8.551579787057902,123.07587492178278,4800,1,1459.0371886034668,571.8611879015834,286.49592608021226,17.02182408393751,8.779647210842796,355.0,rolled
0,124,9.265760061284888,36.20505437386203,4800,1,851.6824087887162,415.64693453663,211.27602916377927,12.577933213711392,6.359937728042768,355.0,rolled
0,125,9.987181895445708,135.4039428915577,4800,1,2312.7876188106757,745.2094883446473,299.92209698112663,19.166584727177085,11.529747975979287,355.0,rolled
0,126,9.785396621444244,36.66269304245533,4800,1,980.9190223063501,427.8144281960231,222.90464255409137,13.151256266446673,6.579536166804956,355.0,rolled
0,127,6.442485620066944,115.12362005093871,4800,1,713.5904491117738,461.6950629103214,231.2946254936768,13.661119694363942,7.085522640887161,355.0,rolled
0,128,9.930862254323085,119.20557737472963,4800,1,2095.35772891491,706.9259390975035,299.89772545307807,17.552888348559904,10.974385571937873,355.0,rolled
0,129,7.54154953521998,116.79835803921219,4800,1,1066.7212305183496,579.6092081315884,245.3276286114409,14.358109482851255,8.995409483087075,355.0,rolled
0,130,9.24805489166178,79.15701456092071,4800,1,1340.2873044306498,528.0356072349546,264.8097225247475,15.610852297422925,8.107397779522936,355.0,rolled
0,131,12.116624623592932,21.910233508111517,4800,1,1250.1583093334273,436.69025561309763,225.7792792796672,13.319495788285202,6.679899643935912,355.0,rolled
0,132,12.148416379896172,40.10055611602677,4800,1,1743.022904837502,521.7272709205128,264.6511978341981,15.592649953796771,7.990173468791323,355.0,rolled
0,133,6.711220622209389,49.76919381030765,4800,1,476.4785085811013,366.0513487070504,183.46410932383526,10.774978665489964,6.008181966144856,355.0,rolled
0,134,6.76727920019621,107.82302758354483,4800,1,783.6767791484316,524.187990108557,222.13152885782347,13.00620095521409,8.123079243098584,355.0,rolled
0,135,11.0445878291003,99.88845230754079,4800,1,2460.064474104318,746.135611078802,299.48272235043805,17.804180494758604,11.58760334489273,355.0,rolled
0,136,7.1006903756897355,84.45569807956588,4800,1,746.5014446886381,448.57388316005296,225.15708274233268,13.333633539086605,6.909264715704299,355.0,rolled
0,137,12.939260760172479,128.19660335919508,4800,1,4866.170694720088,748.4391817604012,299.8710413375372,30.150023869265983,15.098621510925218,460.0,rolled
0,138,10.528205710581847,96.35048749108233,4800,1,2130.877333702981,681.1228641146488,297.13062348515535,17.42041974015616,10.551513731194456,355.0,rolled
0,139,11.310231876280012,74.93262075735745,4800,1,2103.363702968336,597.4792360235824,299.7986402684694,17.725989909748037,9.162182840512255,355.0,rolled
0,140,12.112327684361613,109.58111339517437,4800,1,3502.3413616828584,727.0861372098799,299.94653515366974,22.075842187617347,12.66339968169902,460.0,rolled
0,141,11.97824425369991,34.51091427939674,4800,1,1549.677985036396,490.6264609873198,252.53329657770607,14.87987023284726,7.509562254672868,355.0,rolled
0,142,12.772221833420524,102.39529521970758,4800,1,3885.2428676066716,717.8564374748007,299.91339911238083,24.58880267108587,12.384149989334837,460.0,rolled
