span_m,load_kNm,feasible,in_target_band,util,grade,section_type,economy,section_class,region
16.0,46.66666666666667,True,False,0.89388502138247,355.0,rolled,4787.51412690952,1,span_extrapolation
16.0,60.0,True,False,0.8725976343158867,355.0,rolled,6076.869058413576,1,span_extrapolation
16.0,73.33333333333334,True,True,0.9946995245880469,355.0,rolled,6648.467364463016,1,span_extrapolation
16.0,86.66666666666667,True,True,0.9597786326681315,460.0,rolled,8030.8326,1,span_extrapolation
16.0,100.0,True,True,0.9584676800688091,690.0,rolled,18394.001904599998,1,span_extrapolation
16.0,113.33333333333334,False,False,1.0862633707446505,690.0,rolled,18394.001904599998,1,span_extrapolation
16.0,126.66666666666667,False,False,1.2140590614204916,690.0,rolled,18394.001904599998,1,span_extrapolation
16.0,140.0,False,False,1.3418547520963329,690.0,rolled,18394.001904599998,1,span_extrapolation
16.666666666666668,20.0,True,False,0.819859524565049,355.0,rolled,3697.1549854477253,1,span_extrapolation
16.666666666666668,33.333333333333336,True,True,0.9127585654598368,355.0,rolled,4400.063020420697,1,span_extrapolation
16.666666666666668,46.66666666666667,True,True,0.9117633748971781,355.0,rolled,5438.411466311413,1,span_extrapolation
16.666666666666668,60.0,True,False,0.893999137783932,355.0,rolled,6810.473860709693,1,span_extrapolation
16.666666666666668,73.33333333333334,True,True,0.9445354022895719,460.0,rolled,8219.675646036843,1,span_extrapolation
16.666666666666668,86.66666666666667,True,True,0.9700766828853612,620.0,rolled,16126.730395999999,1,span_extrapolation
16.666666666666668,100.0,False,False,1.086243391664682,690.0,rolled,19160.418650624997,1,span_extrapolation
16.666666666666668,113.33333333333334,False,False,1.2310758438866398,690.0,rolled,19160.418650624997,1,span_extrapolation
16.666666666666668,126.66666666666667,False,False,1.3759082961085973,690.0,rolled,19160.418650624997,1,span_extrapolation
16.666666666666668,140.0,False,False,1.520740748330555,690.0,rolled,19160.418650624997,1,span_extrapolation
