context_idx,span_m,load_kNm,gt_economy,method,space,gen_budget,seed,mode,n_gen,n_repair,n_total,feasible,best_economy,gap
17,8.571429,165.714286,1809.7430894999927,ppo_ood_load,policy,40,0,scale,40,18,58,1,1889.68153554998,0.04417115695248941
18,8.571429,181.428571,1926.769836691324,ppo_ood_load,policy,40,0,scale,40,18,58,1,1974.0252731355288,0.024525729822173492
19,8.571429,197.142857,2004.21381384588,ppo_ood_load,policy,40,0,scale,40,18,58,1,2169.8302230126974,0.08263410222136769
20,8.571429,212.857143,2119.4215005582246,ppo_ood_load,policy,40,0,scale,40,18,58,1,2416.0608240527586,0.13996240172915275
21,8.571429,228.571429,2258.167962393494,ppo_ood_load,policy,40,0,scale,40,18,58,1,2563.156449526599,0.13506014265202815
22,8.571429,244.285714,2347.8753054507297,ppo_ood_load,policy,40,0,scale,40,18,58,1,2897.7417403057966,0.23419746081851955
23,8.571429,260.0,2454.6466970028446,ppo_ood_load,policy,40,0,scale,40,18,58,1,2923.3041182605284,0.19092662982005537
24,9.857143,150.0,2401.6635135318147,ppo_ood_load,policy,40,0,scale,40,18,58,1,2523.5757888568155,0.050761596967312084
25,9.857143,165.714286,2596.489349148936,ppo_ood_load,policy,40,0,scale,40,18,58,1,3124.584948111847,0.20338831705048488
26,9.857143,181.428571,2778.4364695846,ppo_ood_load,policy,40,0,scale,40,18,58,1,3411.178584392122,0.22773315918291348
27,9.857143,197.142857,2934.59017073786,ppo_ood_load,policy,40,0,scale,40,18,58,1,3340.9558787658284,0.138474432334718
28,9.857143,212.857143,3092.903946849261,ppo_ood_load,policy,40,0,scale,40,18,58,1,3788.3581470229874,0.22485476824528772
29,9.857143,228.571429,3278.0505051710666,ppo_ood_load,policy,40,0,scale,40,18,58,1,3975.540144047165,0.2127757451496921
30,9.857143,244.285714,3503.3130527973344,ppo_ood_load,policy,40,0,scale,40,18,58,1,3840.57892297192,0.09627054878960495
31,9.857143,260.0,3720.59576057169,ppo_ood_load,policy,40,0,scale,40,18,58,1,5611.760209524719,0.5082961360635538
32,11.142857,150.0,3412.4966998531304,ppo_ood_load,policy,40,0,scale,40,18,58,1,4323.35569588017,0.26691864524476805
33,11.142857,165.714286,3681.539358959639,ppo_ood_load,policy,40,0,scale,40,18,58,1,4351.152544236943,0.1818840218691915
34,11.142857,181.428571,4001.813446814073,ppo_ood_load,policy,40,0,scale,40,18,58,1,4784.425098926128,0.19556425168572233
35,11.142857,197.142857,4332.975062229721,ppo_ood_load,policy,40,0,scale,40,18,58,1,8527.778974556612,0.9681117135643684
36,11.142857,212.857143,4658.140801057062,ppo_ood_load,policy,40,0,scale,40,18,58,1,8826.013639446846,0.8947502912415137
37,11.142857,228.571429,5137.886749115688,ppo_ood_load,policy,40,0,scale,40,18,58,1,9320.9264718071,0.8141556883112264
38,11.142857,244.285714,6871.433005819378,ppo_ood_load,policy,40,0,scale,40,18,58,1,10632.96597066754,0.5474160865226423
39,11.142857,260.0,8337.065935629631,ppo_ood_load,policy,40,0,scale,40,18,58,1,11654.325826566794,0.39789296576873445
40,12.428571,150.0,4886.521183652799,ppo_ood_load,policy,40,0,scale,40,18,58,1,6071.817302232097,0.24256440809968183
41,12.428571,165.714286,5340.456835444255,ppo_ood_load,policy,40,0,scale,40,18,58,1,10322.418489652591,0.9328718137263818
42,12.428571,181.428571,7499.029230834781,ppo_ood_load,policy,40,0,scale,40,18,58,1,10915.590714669404,0.45560050223384674
43,12.428571,197.142857,9997.68170860264,ppo_ood_load,policy,40,0,scale,40,18,58,1,13048.775275421449,0.3051801063233943
44,12.428571,212.857143,12790.67961945902,ppo_ood_load,policy,40,0,scale,12,18,30,1,13953.81713682393,0.09093633426603676
45,13.714286,150.0,11343.005436312367,ppo_ood_load,policy,40,0,scale,7,18,25,1,14826.46415092624,0.30710191705121415
46,13.714286,165.714286,15604.275186931443,ppo_ood_load,policy,40,0,scale,10,18,28,1,15724.111596807088,0.007679716516151069
0,6.0,150.0,718.2839060185494,ppo_ood_load,policy,40,0,scale+thin,40,76,116,1,743.0225303571631,0.03444129004050778
1,6.0,165.714286,766.0869680124856,ppo_ood_load,policy,40,0,scale+thin,40,72,112,1,828.4635666879046,0.08142234665242665
2,6.0,181.428571,809.0128740060688,ppo_ood_load,policy,40,0,scale+thin,40,75,115,1,832.9549152113774,0.029594141174481337
3,6.0,197.142857,854.6554477993761,ppo_ood_load,policy,40,0,scale+thin,40,71,111,1,886.3409062450901,0.0370739559752411
4,6.0,212.857143,895.7569021904145,ppo_ood_load,policy,40,0,scale+thin,40,72,112,1,933.188042034184,0.04178716318259812
5,6.0,228.571429,927.0052988628717,ppo_ood_load,policy,40,0,scale+thin,40,72,112,1,958.6268748487314,0.034111537468716646
6,6.0,244.285714,968.4098952439792,ppo_ood_load,policy,40,0,scale+thin,40,74,114,1,1003.770408864046,0.036513994532406224
7,6.0,260.0,1013.7382545756694,ppo_ood_load,policy,40,0,scale+thin,40,76,116,1,1028.2315511984775,0.014296882412585532
8,7.285714,150.0,1153.3708205133214,ppo_ood_load,policy,40,0,scale+thin,40,54,94,1,1177.640636005016,0.021042508671142768
9,7.285714,165.714286,1218.9044722408655,ppo_ood_load,policy,40,0,scale+thin,40,76,116,1,1260.7544986790278,0.03433413150189213
10,7.285714,181.428571,1289.0609260869776,ppo_ood_load,policy,40,0,scale+thin,40,73,113,1,1323.3991918012712,0.026638202290817592
11,7.285714,197.142857,1353.7155222893743,ppo_ood_load,policy,40,0,scale+thin,40,77,117,1,1364.4229147163053,0.0079096326005208
12,7.285714,212.857143,1426.808505633445,ppo_ood_load,policy,40,0,scale+thin,40,77,117,1,1456.4975982902577,0.020808042943108118
13,7.285714,228.571429,1481.0244610123186,ppo_ood_load,policy,40,0,scale+thin,40,77,117,1,1481.8117206444963,0.0005315642333412196
14,7.285714,244.285714,1543.6092503419804,ppo_ood_load,policy,40,0,scale+thin,40,79,119,1,1561.0449923585422,0.0112954376327421
15,7.285714,260.0,1618.4847454305025,ppo_ood_load,policy,40,0,scale+thin,40,77,117,1,1611.0768337428412,-0.004577066116054573
16,8.571429,150.0,1686.3433188884542,ppo_ood_load,policy,40,0,scale+thin,40,73,113,1,1727.9568601854326,0.024676790799875725
17,8.571429,165.714286,1809.7430894999927,ppo_ood_load,policy,40,0,scale+thin,40,77,117,1,1805.9425190940524,-0.002100060736792364
18,8.571429,181.428571,1926.769836691324,ppo_ood_load,policy,40,0,scale+thin,40,76,116,1,1933.0653754477992,0.0032674057049211225
19,8.571429,197.142857,2004.21381384588,ppo_ood_load,policy,40,0,scale+thin,40,77,117,1,2005.183433727235,0.00048379063883130513
20,8.571429,212.857143,2119.4215005582246,ppo_ood_load,policy,40,0,scale+thin,40,80,120,1,2179.5501087855737,0.02837029265368507
21,8.571429,228.571429,2258.167962393494,ppo_ood_load,policy,40,0,scale+thin,40,80,120,1,2289.6071381658458,0.013922425743313038
22,8.571429,244.285714,2347.8753054507297,ppo_ood_load,policy,40,0,scale+thin,40,83,123,1,2426.5393314036496,0.03350434572496108
23,8.571429,260.0,2454.6466970028446,ppo_ood_load,policy,40,0,scale+thin,40,85,125,1,2611.5039853395074,0.06390218540541404
24,9.857143,150.0,2401.6635135318147,ppo_ood_load,policy,40,0,scale+thin,40,77,117,1,2403.278266553175,0.0006723477340859763
25,9.857143,165.714286,2596.489349148936,ppo_ood_load,policy,40,0,scale+thin,40,81,121,1,2623.508841690252,0.01040616344148404
26,9.857143,181.428571,2778.4364695846,ppo_ood_load,policy,40,0,scale+thin,40,83,123,1,2900.2362747228904,0.0438375346968074
27,9.857143,197.142857,2934.59017073786,ppo_ood_load,policy,40,0,scale+thin,40,85,125,1,3149.876197282571,0.07336153057807748
28,9.857143,212.857143,3092.903946849261,ppo_ood_load,policy,40,0,scale+thin,40,71,111,1,3414.252954318291,0.10389879963662874
29,9.857143,228.571429,3278.0505051710666,ppo_ood_load,policy,40,0,scale+thin,40,71,111,1,3682.464946648917,0.1233704120299226
30,9.857143,244.285714,3503.3130527973344,ppo_ood_load,policy,40,0,scale+thin,40,73,113,1,3840.57892297192,0.09627054878960495
31,9.857143,260.0,3720.59576057169,ppo_ood_load,policy,40,0,scale+thin,40,79,119,1,5433.601100777107,0.46041157127540355
32,11.142857,150.0,3412.4966998531304,ppo_ood_load,policy,40,0,scale+thin,40,70,110,1,3555.840940537997,0.04200567891861584
33,11.142857,165.714286,3681.539358959639,ppo_ood_load,policy,40,0,scale+thin,40,71,111,1,4000.5486037034193,0.08665104828158854
34,11.142857,181.428571,4001.813446814073,ppo_ood_load,policy,40,0,scale+thin,40,83,123,1,4098.216540335505,0.024089851964034015
35,11.142857,197.142857,4332.975062229721,ppo_ood_load,policy,40,0,scale+thin,40,75,115,1,8130.367442666291,0.8763937770005206
36,11.142857,212.857143,4658.140801057062,ppo_ood_load,policy,40,0,scale+thin,40,75,115,1,8348.526318011393,0.7922443040186502
37,11.142857,228.571429,5137.886749115688,ppo_ood_load,policy,40,0,scale+thin,40,77,117,1,8973.472775851871,0.7465298894329169
38,11.142857,244.285714,6871.433005819378,ppo_ood_load,policy,40,0,scale+thin,40,80,120,1,9597.29782568761,0.39669524792859256
39,11.142857,260.0,8337.065935629631,ppo_ood_load,policy,40,0,scale+thin,40,80,120,1,10220.041447446209,0.22585589778886295
40,12.428571,150.0,4886.521183652799,ppo_ood_load,policy,40,0,scale+thin,40,83,123,1,6071.817302232097,0.24256440809968183
41,12.428571,165.714286,5340.456835444255,ppo_ood_load,policy,40,0,scale+thin,40,77,117,1,9784.966190632897,0.8322339253246518
42,12.428571,181.428571,7499.029230834781,ppo_ood_load,policy,40,0,scale+thin,40,80,120,1,10915.590714669404,0.45560050223384674
43,12.428571,197.142857,9997.68170860264,ppo_ood_load,policy,40,0,scale+thin,40,82,122,1,11856.69681369864,0.18594461789040406
44,12.428571,212.857143,12790.67961945902,ppo_ood_load,policy,40,0,scale+thin,12,83,95,1,12786.810008433884,-0.0003025336526488731
45,13.714286,150.0,11343.005436312367,ppo_ood_load,policy,40,0,scale+thin,7,82,89,1,13188.513729945278,0.1627001154142873
46,13.714286,165.714286,15604.275186931443,ppo_ood_load,policy,40,0,scale+thin,10,71,81,1,15604.13534692961,-8.961646738359086e-06
0,6.0,150.0,718.2839060185494,ppo_ood_load,policy,40,0,none,40,1,41,1,895.0724155064958,0.24612622948478102
1,6.0,165.714286,766.0869680124856,ppo_ood_load,policy,40,0,none,40,1,41,1,921.515645266228,0.20288646556275736
2,6.0,181.428571,809.0128740060688,ppo_ood_load,policy,40,0,none,40,1,41,1,974.7173667604228,0.20482306039682485
3,6.0,197.142857,854.6554477993761,ppo_ood_load,policy,40,0,none,40,1,41,1,1032.3581666285013,0.20792322717498135
4,6.0,212.857143,895.7569021904145,ppo_ood_load,policy,40,0,none,40,1,41,1,1009.898166249503,0.127424375720663
5,6.0,228.571429,927.0052988628717,ppo_ood_load,policy,40,0,none,40,1,41,1,1123.128408358947,0.21156633056645235
6,6.0,244.285714,968.4098952439792,ppo_ood_load,policy,40,0,none,40,1,41,1,1147.027307262566,0.18444401786454923
7,6.0,260.0,1013.7382545756694,ppo_ood_load,policy,40,0,none,40,1,41,1,1183.395017360371,0.16735756199288
8,7.285714,150.0,1153.3708205133214,ppo_ood_load,policy,40,0,none,40,1,41,1,1341.1934654117345,0.16284671118593086
9,7.285714,165.714286,1218.9044722408655,ppo_ood_load,policy,40,0,none,40,1,41,1,1417.4108941938637,0.16285642269246803
10,7.285714,181.428571,1289.0609260869776,ppo_ood_load,policy,40,0,none,40,1,41,1,1506.56804940972,0.16873300471762698
11,7.285714,197.142857,1353.7155222893743,ppo_ood_load,policy,40,0,none,40,1,41,1,1570.3009793516308,0.159993332052492
12,7.285714,212.857143,1426.808505633445,ppo_ood_load,policy,40,0,none,40,1,41,1,1638.525579218024,0.14838506551415964
13,7.285714,228.571429,1481.0244610123186,ppo_ood_load,policy,40,0,none,40,1,41,1,1688.035924836929,0.1397758573704535
14,7.285714,244.285714,1543.6092503419804,ppo_ood_load,policy,40,0,none,40,1,41,1,1745.4164899507557,0.1307372572197696
15,7.285714,260.0,1618.4847454305025,ppo_ood_load,policy,40,0,none,40,1,41,1,1823.2559387925053,0.12652031101320982
16,8.571429,150.0,1686.3433188884542,ppo_ood_load,policy,40,0,none,40,1,41,1,1932.9246320252569,0.14622248647406844
17,8.571429,165.714286,1809.7430894999927,ppo_ood_load,policy,40,0,none,40,1,41,1,2031.5601367931808,0.12256825213487788
18,8.571429,181.428571,1926.769836691324,ppo_ood_load,policy,40,0,none,40,1,41,1,2181.569950158484,0.13224211248018425
19,8.571429,197.142857,2004.21381384588,ppo_ood_load,policy,40,0,none,40,1,41,1,2682.379123399568,0.3383697412265405
20,8.571429,212.857143,2119.4215005582246,ppo_ood_load,policy,40,0,none,40,1,41,1,2866.709708667799,0.35259065170035764
21,8.571429,228.571429,2258.167962393494,ppo_ood_load,policy,40,0,none,40,1,41,1,2832.341724417576,0.25426530337251796
22,8.571429,244.285714,2347.8753054507297,ppo_ood_load,policy,40,0,none,40,1,41,1,3088.44639042134,0.31542181275612524
23,8.571429,260.0,2454.6466970028446,ppo_ood_load,policy,40,0,none,40,1,41,1,2833.9290097801704,0.15451605041183103
24,9.857143,150.0,2401.6635135318147,ppo_ood_load,policy,40,0,none,40,1,41,1,3068.6162882379917,0.27770450396083013
25,9.857143,165.714286,2596.489349148936,ppo_ood_load,policy,40,0,none,40,1,41,1,3428.6135556666773,0.32048050063848343
26,9.857143,181.428571,2778.4364695846,ppo_ood_load,policy,40,0,none,40,1,41,1,3536.566739794393,0.27286219372262255
27,9.857143,197.142857,2934.59017073786,ppo_ood_load,policy,40,0,none,40,1,41,1,3931.735922233814,0.33979046254531564
28,9.857143,212.857143,3092.903946849261,ppo_ood_load,policy,40,0,none,40,1,41,1,4043.107696110402,0.3072205815602882
29,9.857143,228.571429,3278.0505051710666,ppo_ood_load,policy,40,0,none,40,1,41,1,4084.330828988365,0.24596336223173054
30,9.857143,244.285714,3503.3130527973344,ppo_ood_load,policy,40,0,none,40,1,41,1,4605.572929494959,0.31463356545241905
31,9.857143,260.0,3720.59576057169,ppo_ood_load,policy,40,0,none,40,1,41,1,4727.940518881691,0.27074824117824003
32,11.142857,150.0,3412.4966998531304,ppo_ood_load,policy,40,0,none,40,1,41,1,4376.340502565845,0.2824453435381189
33,11.142857,165.714286,3681.539358959639,ppo_ood_load,policy,40,0,none,40,1,41,1,4531.523008751066,0.23087724098965579
34,11.142857,181.428571,4001.813446814073,ppo_ood_load,policy,40,0,none,40,1,41,1,5252.34675711667,0.31249165582622873
35,11.142857,197.142857,4332.975062229721,ppo_ood_load,policy,40,0,none,40,1,41,1,8553.688448059927,0.9740913172157182
36,11.142857,212.857143,4658.140801057062,ppo_ood_load,policy,40,0,none,40,1,41,1,9930.288917271397,1.1318138161512716
37,11.142857,228.571429,5137.886749115688,ppo_ood_load,policy,40,0,none,40,1,41,1,10342.922778649716,1.0130694356838243
38,11.142857,244.285714,6871.433005819378,ppo_ood_load,policy,40,0,none,40,1,41,1,10404.22475977047,0.514127366294511
39,11.142857,260.0,8337.065935629631,ppo_ood_load,policy,40,0,none,40,1,41,1,11627.63964198245,0.3946920573447892
40,12.428571,150.0,4886.521183652799,ppo_ood_load,policy,40,0,none,40,1,41,1,5896.414623587078,0.20666920330003724
41,12.428571,165.714286,5340.456835444255,ppo_ood_load,policy,40,0,none,40,1,41,1,11102.980580197813,1.0790319858982986
42,12.428571,181.428571,7499.029230834781,ppo_ood_load,policy,40,0,none,40,1,41,1,11655.04482436964,0.5542071467658778
43,12.428571,197.142857,9997.68170860264,ppo_ood_load,policy,40,0,none,36,1,37,1,13268.644601693635,0.32717213734424555
44,12.428571,212.857143,12790.67961945902,ppo_ood_load,policy,40,0,none,12,1,13,1,14174.436264305716,0.10818476312560632
45,13.714286,150.0,11343.005436312367,ppo_ood_load,policy,40,0,none,7,1,8,1,14930.482692269838,0.3162721975317828
46,13.714286,165.714286,15604.275186931443,ppo_ood_load,policy,40,0,none,10,1,11,1,15738.784012463851,0.00861999829668858
0,6.0,150.0,718.2839060185494,ppo_ood_load,policy,40,0,scale,40,18,58,1,753.6083824684436,0.049178989190636235
1,6.0,165.714286,766.0869680124856,ppo_ood_load,policy,40,0,scale,40,18,58,1,785.403950578914,0.025215130100103123
2,6.0,181.428571,809.0128740060688,ppo_ood_load,policy,40,0,scale,40,18,58,1,835.119669302161,0.03226993801324385
3,6.0,197.142857,854.6554477993761,ppo_ood_load,policy,40,0,scale,40,18,58,1,886.9346241817403,0.03776864286710957
4,6.0,212.857143,895.7569021904145,ppo_ood_load,policy,40,0,scale,40,18,58,1,987.258478053663,0.10215000927092799
5,6.0,228.571429,927.0052988628717,ppo_ood_load,policy,40,0,scale,40,18,58,1,976.5331974488932,0.05342784841335413
6,6.0,244.285714,968.4098952439792,ppo_ood_load,policy,40,0,scale,40,18,58,1,1010.5265126111376,0.04349048638804698
7,6.0,260.0,1013.7382545756694,ppo_ood_load,policy,40,0,scale,40,18,58,1,1046.714399801249,0.03252925010646157
8,7.285714,150.0,1153.3708205133214,ppo_ood_load,policy,40,0,scale,40,18,58,1,1162.4173692339766,0.007843573428213624
9,7.285714,165.714286,1218.9044722408655,ppo_ood_load,policy,40,0,scale,40,18,58,1,1378.843845769951,0.13121567536383627
10,7.285714,181.428571,1289.0609260869776,ppo_ood_load,policy,40,0,scale,40,18,58,1,1321.1058019249356,0.024859085547827453
11,7.285714,197.142857,1353.7155222893743,ppo_ood_load,policy,40,0,scale,40,18,58,1,1373.9992533653844,0.014983747133006764
12,7.285714,212.857143,1426.808505633445,ppo_ood_load,policy,40,0,scale,40,18,58,1,1427.632653490254,0.0005776163048893945
13,7.285714,228.571429,1481.0244610123186,ppo_ood_load,policy,40,0,scale,40,18,58,1,1490.345936461427,0.006293937537491523
14,7.285714,244.285714,1543.6092503419804,ppo_ood_load,policy,40,0,scale,40,18,58,1,1555.869426308402,0.007942538543161293
15,7.285714,260.0,1618.4847454305025,ppo_ood_load,policy,40,0,scale,40,18,58,1,1629.947720522555,0.007082535145552793
16,8.571429,150.0,1686.3433188884542,ppo_ood_load,policy,40,0,scale,40,18,58,1,1705.9732032311751,0.01164050292894081
17,8.571429,165.714286,1809.7430894999927,ppo_ood_load,policy,40,0,scale,40,18,58,1,1810.982621842604,0.0006849217161279952
18,8.571429,181.428571,1926.769836691324,ppo_ood_load,policy,40,0,scale,40,18,58,1,1934.2532565114295,0.003883919956395143
19,8.571429,197.142857,2004.21381384588,ppo_ood_load,policy,40,0,scale,40,18,58,1,2397.1709273155525,0.19606546504917466
20,8.571429,212.857143,2119.4215005582246,ppo_ood_load,policy,40,0,scale,40,18,58,1,2556.8185393038552,0.20637567309307125
21,8.571429,228.571429,2258.167962393494,ppo_ood_load,policy,40,0,scale,40,18,58,1,2563.156449526599,0.13506014265202815
22,8.571429,244.285714,2347.8753054507297,ppo_ood_load,policy,40,0,scale,40,18,58,1,2847.8225354245315,0.21293602297070247
23,8.571429,260.0,2454.6466970028446,ppo_ood_load,policy,40,0,scale,40,18,58,1,2710.886206044648,0.10438956830515589
24,9.857143,150.0,2401.6635135318147,ppo_ood_load,policy,40,0,scale,40,18,58,1,2954.580637100136,0.2302225605098267
25,9.857143,165.714286,2596.489349148936,ppo_ood_load,policy,40,0,scale,40,18,58,1,3293.1193744452585,0.2682968930816758
26,9.857143,181.428571,2778.4364695846,ppo_ood_load,policy,40,0,scale,40,18,58,1,3051.831729472623,0.09839896030766448
27,9.857143,197.142857,2934.59017073786,ppo_ood_load,policy,40,0,scale,40,18,58,1,3349.7561009200795,0.14147322318531175
28,9.857143,212.857143,3092.903946849261,ppo_ood_load,policy,40,0,scale,40,18,58,1,3845.2418683579776,0.24324645525287747
29,9.857143,228.571429,3278.0505051710666,ppo_ood_load,policy,40,0,scale,40,18,58,1,4043.580947527263,0.2335322293383173
30,9.857143,244.285714,3503.3130527973344,ppo_ood_load,policy,40,0,scale,40,18,58,1,4195.784223801428,0.1976618020051526
31,9.857143,260.0,3720.59576057169,ppo_ood_load,policy,40,0,scale,40,18,58,1,4436.39745290268,0.19238899853527847
32,11.142857,150.0,3412.4966998531304,ppo_ood_load,policy,40,0,scale,40,18,58,1,4057.14272789458,0.18890744365238343
33,11.142857,165.714286,3681.539358959639,ppo_ood_load,policy,40,0,scale,40,18,58,1,4415.69339488774,0.19941496323852026
34,11.142857,181.428571,4001.813446814073,ppo_ood_load,policy,40,0,scale,40,18,58,1,4793.849602885685,0.1979193099823704
35,11.142857,197.142857,4332.975062229721,ppo_ood_load,policy,40,0,scale,40,18,58,1,7280.377965267236,0.6802261404017407
36,11.142857,212.857143,4658.140801057062,ppo_ood_load,policy,40,0,scale,40,18,58,1,8953.130123522315,0.9220393942344121
37,11.142857,228.571429,5137.886749115688,ppo_ood_load,policy,40,0,scale,40,18,58,1,9228.849910366354,0.7962345923554632
38,11.142857,244.285714,6871.433005819378,ppo_ood_load,policy,40,0,scale,40,18,58,1,9620.814264008017,0.4001175964111421
39,11.142857,260.0,8337.065935629631,ppo_ood_load,policy,40,0,scale,40,18,58,1,10889.710398851455,0.30618019371932004
40,12.428571,150.0,4886.521183652799,ppo_ood_load,policy,40,0,scale,40,18,58,1,5654.141532108522,0.15708933198196173
41,12.428571,165.714286,5340.456835444255,ppo_ood_load,policy,40,0,scale,40,18,58,1,10304.32933416109,0.9294846211979364
42,12.428571,181.428571,7499.029230834781,ppo_ood_load,policy,40,0,scale,40,18,58,1,10869.255095584098,0.44942161992001584
43,12.428571,197.142857,9997.68170860264,ppo_ood_load,policy,40,0,scale,36,18,54,1,13048.775275421449,0.3051801063233943
44,12.428571,212.857143,12790.67961945902,ppo_ood_load,policy,40,0,scale,12,18,30,1,13953.81713682393,0.09093633426603676
45,13.714286,150.0,11343.005436312367,ppo_ood_load,policy,40,0,scale,7,18,25,1,14826.46415092624,0.30710191705121415
46,13.714286,165.714286,15604.275186931443,ppo_ood_load,policy,40,0,scale,10,18,28,1,15724.111596807088,0.007679716516151069
0,6.0,150.0,718.2839060185494,ppo_ood_load,policy,40,0,scale+thin,40,71,111,1,733.9552525291899,0.021817760887205218
1,6.0,165.714286,766.0869680124856,ppo_ood_load,policy,40,0,scale+thin,40,71,111,1,774.2530409524701,0.010659459409902539
2,6.0,181.428571,809.0128740060688,ppo_ood_load,policy,40,0,scale+thin,40,73,113,1,835.119669302161,0.03226993801324385
3,6.0,197.142857,854.6554477993761,ppo_ood_load,policy,40,0,scale+thin,40,73,113,1,886.9346241817403,0.03776864286710957
4,6.0,212.857143,895.7569021904145,ppo_ood_load,policy,40,0,scale+thin,40,76,116,1,964.8909777885254,0.07717950643646265
5,6.0,228.571429,927.0052988628717,ppo_ood_load,policy,40,0,scale+thin,40,75,115,1,976.5331974488932,0.05342784841335413
6,6.0,244.285714,968.4098952439792,ppo_ood_load,policy,40,0,scale+thin,40,74,114,1,1010.5265126111376,0.04349048638804698
7,6.0,260.0,1013.7382545756694,ppo_ood_load,policy,40,0,scale+thin,40,75,115,1,1035.3727869637612,0.021341339631251843
8,7.285714,150.0,1153.3708205133214,ppo_ood_load,policy,40,0,scale+thin,40,71,111,1,1156.1753112664585,0.0024315603475115743
9,7.285714,165.714286,1218.9044722408655,ppo_ood_load,policy,40,0,scale+thin,40,76,116,1,1265.7991025663673,0.03847276910822184
10,7.285714,181.428571,1289.0609260869776,ppo_ood_load,policy,40,0,scale+thin,40,73,113,1,1321.1058019249356,0.024859085547827453
11,7.285714,197.142857,1353.7155222893743,ppo_ood_load,policy,40,0,scale+thin,40,73,113,1,1364.4988199655193,0.007965704388104067
12,7.285714,212.857143,1426.808505633445,ppo_ood_load,policy,40,0,scale+thin,40,73,113,1,1424.785996310576,-0.001417505793443019
13,7.285714,228.571429,1481.0244610123186,ppo_ood_load,policy,40,0,scale+thin,40,73,113,1,1488.7765604407969,0.005234281831631327
14,7.285714,244.285714,1543.6092503419804,ppo_ood_load,policy,40,0,scale+thin,40,74,114,1,1549.368708002695,0.003731162960729062
15,7.285714,260.0,1618.4847454305025,ppo_ood_load,policy,40,0,scale+thin,40,74,114,1,1629.947720522555,0.007082535145552793
16,8.571429,150.0,1686.3433188884542,ppo_ood_load,policy,40,0,scale+thin,40,56,96,1,1705.9732032311751,0.01164050292894081
17,8.571429,165.714286,1809.7430894999927,ppo_ood_load,policy,40,0,scale+thin,40,73,113,1,1809.404698335463,-0.00018698298476338415
18,8.571429,181.428571,1926.769836691324,ppo_ood_load,policy,40,0,scale+thin,40,75,115,1,1934.2532565114295,0.003883919956395143
19,8.571429,197.142857,2004.21381384588,ppo_ood_load,policy,40,0,scale+thin,40,77,117,1,2320.8402927541847,0.15798038947787263
20,8.571429,212.857143,2119.4215005582246,ppo_ood_load,policy,40,0,scale+thin,40,80,120,1,2133.853599784155,0.006809452118009096
21,8.571429,228.571429,2258.167962393494,ppo_ood_load,policy,40,0,scale+thin,40,80,120,1,2289.6071381658458,0.013922425743313038
22,8.571429,244.285714,2347.8753054507297,ppo_ood_load,policy,40,0,scale+thin,40,83,123,1,2425.3561130408584,0.03300039291279755
23,8.571429,260.0,2454.6466970028446,ppo_ood_load,policy,40,0,scale+thin,40,85,125,1,2611.503985338779,0.06390218540511716
24,9.857143,150.0,2401.6635135318147,ppo_ood_load,policy,40,0,scale+thin,40,82,122,1,2426.84449467748,0.010484808135605483
25,9.857143,165.714286,2596.489349148936,ppo_ood_load,policy,40,0,scale+thin,40,81,121,1,2604.114101585384,0.0029365621849930523
26,9.857143,181.428571,2778.4364695846,ppo_ood_load,policy,40,0,scale+thin,40,75,115,1,2826.54917804381,0.017316468807510033
27,9.857143,197.142857,2934.59017073786,ppo_ood_load,policy,40,0,scale+thin,40,76,116,1,2940.946968084199,0.002166161874910477
28,9.857143,212.857143,3092.903946849261,ppo_ood_load,policy,40,0,scale+thin,40,71,111,1,3442.454329710501,0.11301688926270304
29,9.857143,228.571429,3278.0505051710666,ppo_ood_load,policy,40,0,scale+thin,40,71,111,1,3693.585435351727,0.1267628212332792
30,9.857143,244.285714,3503.3130527973344,ppo_ood_load,policy,40,0,scale+thin,40,83,123,1,3579.565597703609,0.02176583815294153
31,9.857143,260.0,3720.59576057169,ppo_ood_load,policy,40,0,scale+thin,40,85,125,1,3804.368031362498,0.02251582170752564
32,11.142857,150.0,3412.4966998531304,ppo_ood_load,policy,40,0,scale+thin,40,85,125,1,3588.8014320540856,0.05166444035199902
33,11.142857,165.714286,3681.539358959639,ppo_ood_load,policy,40,0,scale+thin,40,71,111,1,4057.245573118366,0.1020513914225536
34,11.142857,181.428571,4001.813446814073,ppo_ood_load,policy,40,0,scale+thin,40,83,123,1,4098.21654033555,0.02408985196404534
35,11.142857,197.142857,4332.975062229721,ppo_ood_load,policy,40,0,scale+thin,40,77,117,1,6893.02719359708,0.5908301097052642
36,11.142857,212.857143,4658.140801057062,ppo_ood_load,policy,40,0,scale+thin,40,77,117,1,8348.526318008324,0.7922443040179916
37,11.142857,228.571429,5137.886749115688,ppo_ood_load,policy,40,0,scale+thin,40,77,117,1,8973.472775850661,0.7465298894326815
38,11.142857,244.285714,6871.433005819378,ppo_ood_load,policy,40,0,scale+thin,40,80,120,1,9597.29782567354,0.39669524792654487
39,11.142857,260.0,8337.065935629631,ppo_ood_load,policy,40,0,scale+thin,40,80,120,1,10220.04144743513,0.225855897787534
40,12.428571,150.0,4886.521183652799,ppo_ood_load,policy,40,0,scale+thin,40,85,125,1,5004.765680614147,0.02419809359609837
41,12.428571,165.714286,5340.456835444255,ppo_ood_load,policy,40,0,scale+thin,40,77,117,1,9767.514737951553,0.8289661425826365
