label_set,N,model,topk,context_idx,span_m,load_kNm,gt_economy,mode,feasible,gap,n_dec,n_repair,n_total,region
0,208,knn,2,15,7.285714285714286,260.0,1618.4847454305025,scale,1,-0.012212426796186504,8,18,26,load_extrapolation
0,208,knn,2,15,7.285714285714286,260.0,1618.4847454305025,scale+thin,1,-0.012212426796186504,8,58,66,load_extrapolation
0,208,knn,3,15,7.285714285714286,260.0,1618.4847454305025,none,1,-0.010673241235817144,11,0,11,load_extrapolation
0,208,knn,3,15,7.285714285714286,260.0,1618.4847454305025,scale,1,-0.012212426796186504,11,18,29,load_extrapolation
0,208,knn,3,15,7.285714285714286,260.0,1618.4847454305025,scale+thin,1,-0.012212426796186504,11,58,69,load_extrapolation
0,208,knn,1,16,8.571428571428571,150.0,1686.3433188884542,none,1,0.0003823736026535851,3,0,3,load_extrapolation
0,208,knn,1,16,8.571428571428571,150.0,1686.3433188884542,scale,1,-0.0011282534243636233,3,18,21,load_extrapolation
0,208,knn,1,16,8.571428571428571,150.0,1686.3433188884542,scale+thin,1,-0.0011282534243636233,3,57,60,load_extrapolation
0,208,knn,2,16,8.571428571428571,150.0,1686.3433188884542,none,1,0.0003823736026535851,6,0,6,load_extrapolation
0,208,knn,2,16,8.571428571428571,150.0,1686.3433188884542,scale,1,-0.0011282534243636233,6,18,24,load_extrapolation
0,208,knn,2,16,8.571428571428571,150.0,1686.3433188884542,scale+thin,1,-0.0011282534243636233,6,57,63,load_extrapolation
0,208,knn,3,16,8.571428571428571,150.0,1686.3433188884542,none,1,0.0003823736026535851,9,0,9,load_extrapolation
0,208,knn,3,16,8.571428571428571,150.0,1686.3433188884542,scale,1,-0.0011282534243636233,9,18,27,load_extrapolation
0,208,knn,3,16,8.571428571428571,150.0,1686.3433188884542,scale+thin,1,-0.0011282534243636233,9,57,66,load_extrapolation
0,208,knn,1,17,8.571428571428571,165.71428571428572,1809.7430894999927,none,1,-0.010223041092002672,3,0,3,load_extrapolation
0,208,knn,1,17,8.571428571428571,165.71428571428572,1809.7430894999927,scale,1,-0.011762927069655205,3,18,21,load_extrapolation
0,208,knn,1,17,8.571428571428571,165.71428571428572,1809.7430894999927,scale+thin,1,-0.011762927069655205,3,58,61,load_extrapolation
0,208,knn,2,17,8.571428571428571,165.71428571428572,1809.7430894999927,none,1,-0.010223041092002672,6,0,6,load_extrapolation
0,208,knn,2,17,8.571428571428571,165.71428571428572,1809.7430894999927,scale,1,-0.011762927069655205,6,18,24,load_extrapolation
0,208,knn,2,17,8.571428571428571,165.71428571428572,1809.7430894999927,scale+thin,1,-0.011762927069655205,6,58,64,load_extrapolation
0,208,knn,3,17,8.571428571428571,165.71428571428572,1809.7430894999927,none,1,-0.010223041092002672,9,0,9,load_extrapolation
0,208,knn,3,17,8.571428571428571,165.71428571428572,1809.7430894999927,scale,1,-0.011762927069655205,9,18,27,load_extrapolation
0,208,knn,3,17,8.571428571428571,165.71428571428572,1809.7430894999927,scale+thin,1,-0.011762927069655205,9,58,67,load_extrapolation
0,208,knn,1,18,8.571428571428571,181.42857142857144,1926.769836691324,none,1,-0.015226612479828372,2,0,2,load_extrapolation
0,208,knn,1,18,8.571428571428571,181.42857142857144,1926.769836691324,scale,1,-0.017411747359308505,2,18,20,load_extrapolation
0,208,knn,1,18,8.571428571428571,181.42857142857144,1926.769836691324,scale+thin,1,-0.017411747359308505,2,58,60,load_extrapolation
0,208,knn,2,18,8.571428571428571,181.42857142857144,1926.769836691324,none,1,-0.015226612479828372,5,0,5,load_extrapolation
0,208,knn,2,18,8.571428571428571,181.42857142857144,1926.769836691324,scale,1,-0.017411747359308505,5,18,23,load_extrapolation
0,208,knn,2,18,8.571428571428571,181.42857142857144,1926.769836691324,scale+thin,1,-0.017411747359308505,5,58,63,load_extrapolation
0,208,knn,3,18,8.571428571428571,181.42857142857144,1926.769836691324,none,1,-0.015226612479828372,8,0,8,load_extrapolation
0,208,knn,3,18,8.571428571428571,181.42857142857144,1926.769836691324,scale,1,-0.017411747359308505,8,18,26,load_extrapolation
0,208,knn,3,18,8.571428571428571,181.42857142857144,1926.769836691324,scale+thin,1,-0.017411747359308505,8,58,66,load_extrapolation
0,208,knn,1,19,8.571428571428571,197.14285714285717,2004.21381384588,none,1,0.008397098098757327,8,0,8,load_extrapolation
0,208,knn,1,19,8.571428571428571,197.14285714285717,2004.21381384588,scale,1,0.008027845861237504,8,18,26,load_extrapolation
0,208,knn,1,19,8.571428571428571,197.14285714285717,2004.21381384588,scale+thin,1,0.008027845861237504,8,59,67,load_extrapolation
0,208,knn,2,19,8.571428571428571,197.14285714285717,2004.21381384588,none,1,0.008397098098757327,11,0,11,load_extrapolation
