context_idx,span_m,load_kNm,gt_economy,method,space,gen_budget,seed,n_gen,n_gen_sizing,mode,feasible,best_economy,gap,n_repair,n_total,wall_s
0,6.0,20.0,241.3288087904857,ga,reparam,40,4,40,34,scale+thin,1,330.9716678193878,0.37145527497600694,72,112,0.02030533300001025
0,6.0,20.0,241.3288087904857,ga,reparam,100,0,100,87,none,1,270.75859647519087,0.12194892036389748,0,100,0.04000543400002243
0,6.0,20.0,241.3288087904857,ga,reparam,100,0,100,87,scale,1,269.6551622048069,0.11737659318955695,18,118,0.00468810500001382
0,6.0,20.0,241.3288087904857,ga,reparam,100,0,100,87,scale+thin,1,269.6551622048069,0.11737659318955695,18,118,0.006783021000046574
0,6.0,20.0,241.3288087904857,ga,reparam,100,1,100,88,none,1,328.8759945517468,0.3627713831599231,0,100,0.04117764099999022
0,6.0,20.0,241.3288087904857,ga,reparam,100,1,100,88,scale,1,327.69384278338595,0.35787287239245313,18,118,0.0044131890000471685
0,6.0,20.0,241.3288087904857,ga,reparam,100,1,100,88,scale+thin,1,327.69384278338595,0.35787287239245313,18,118,0.006647575999977562
0,6.0,20.0,241.3288087904857,ga,reparam,100,2,100,85,none,1,252.8727051938489,0.047834721686233594,0,100,0.04296804600005544
0,6.0,20.0,241.3288087904857,ga,reparam,100,2,100,85,scale,1,252.52502863994937,0.04639404597228958,18,118,0.006645655999932387
0,6.0,20.0,241.3288087904857,ga,reparam,100,2,100,85,scale+thin,1,252.52502863994937,0.04639404597228958,18,118,0.006816553000021486
0,6.0,20.0,241.3288087904857,ga,reparam,100,3,100,89,none,1,241.65066064647058,0.0013336652909279323,0,100,0.06199936199993772
0,6.0,20.0,241.3288087904857,ga,reparam,100,3,100,89,scale,1,241.324827055666,-1.6499210515608098e-05,18,118,0.010706112999969264
0,6.0,20.0,241.3288087904857,ga,reparam,100,3,100,89,scale+thin,1,241.324827055666,-1.6499210515608098e-05,18,118,0.006755144999942786
0,6.0,20.0,241.3288087904857,ga,reparam,100,4,100,88,none,1,272.65378735250385,0.12980206846839226,0,100,0.05842321299996911
0,6.0,20.0,241.3288087904857,ga,reparam,100,4,100,88,scale,1,271.39374875078823,0.12458081615280325,18,118,0.006682158999979038
0,6.0,20.0,241.3288087904857,ga,reparam,100,4,100,88,scale+thin,1,270.3067666140787,0.12007666208119705,54,154,0.01626783799997611
0,6.0,20.0,241.3288087904857,ga,reparam,400,0,400,351,none,1,242.00901476614928,0.0028185858914759887,0,400,0.14821203799999694
0,6.0,20.0,241.3288087904857,ga,reparam,400,0,400,351,scale,1,241.32467505872566,-1.7129043899721808e-05,18,418,0.0056321710000020175
0,6.0,20.0,241.3288087904857,ga,reparam,400,0,400,351,scale+thin,1,241.32467505872566,-1.7129043899721808e-05,18,418,0.0027249230000734315
0,6.0,20.0,241.3288087904857,ga,reparam,400,1,400,339,none,1,241.5861861927277,0.0010665009433890038,0,400,0.1531313160000991
0,6.0,20.0,241.3288087904857,ga,reparam,400,1,400,339,scale,1,241.32752501556627,-5.319609067355735e-06,18,418,0.015107777000025635
0,6.0,20.0,241.3288087904857,ga,reparam,400,1,400,339,scale+thin,1,241.32752501556627,-5.319609067355735e-06,18,418,0.004648926999948344
0,6.0,20.0,241.3288087904857,ga,reparam,400,2,400,347,none,1,254.17269821583977,0.05322153409585151,0,400,0.27392813500000557
0,6.0,20.0,241.3288087904857,ga,reparam,400,2,400,347,scale,1,253.89191818357463,0.052058059110530186,18,418,0.009427215999949112
0,6.0,20.0,241.3288087904857,ga,reparam,400,2,400,347,scale+thin,1,253.89191818357463,0.052058059110530186,18,418,0.007254098999965208
0,6.0,20.0,241.3288087904857,ga,reparam,400,3,400,358,none,1,255.3230317075789,0.057988198703796456,0,400,0.24648279699999875
0,6.0,20.0,241.3288087904857,ga,reparam,400,3,400,358,scale,1,253.89177315754725,0.05205745816268581,18,418,0.008732238999982656
0,6.0,20.0,241.3288087904857,ga,reparam,400,3,400,358,scale+thin,1,253.89177315754725,0.05205745816268581,18,418,0.012850072999981421
0,6.0,20.0,241.3288087904857,ga,reparam,400,4,400,350,none,1,241.6643343934994,0.0013903255259712921,0,400,0.2760457580000093
0,6.0,20.0,241.3288087904857,ga,reparam,400,4,400,350,scale,1,241.32380558603282,-2.0731898847770047e-05,18,418,0.014346780999971998
0,6.0,20.0,241.3288087904857,ga,reparam,400,4,400,350,scale+thin,1,241.32380558603282,-2.0731898847770047e-05,18,418,0.008406699999909506
0,6.0,20.0,241.3288087904857,ga,reparam,1600,0,1600,1390,none,1,241.4718870012735,0.0005928766296277033,0,1600,1.152990781000085
0,6.0,20.0,241.3288087904857,ga,reparam,1600,0,1600,1390,scale,1,241.32381889454,-2.067675206585129e-05,18,1618,0.011687782999956653
0,6.0,20.0,241.3288087904857,ga,reparam,1600,0,1600,1390,scale+thin,1,241.32381889454,-2.067675206585129e-05,18,1618,0.009377865000033125
0,6.0,20.0,241.3288087904857,ga,reparam,1600,1,1600,1408,none,1,241.63653073739408,0.0012751148462160078,0,1600,1.079742126000042
0,6.0,20.0,241.3288087904857,ga,reparam,1600,1,1600,1408,scale,1,241.32376153738514,-2.0914424290530143e-05,18,1618,0.008303892999947493
0,6.0,20.0,241.3288087904857,ga,reparam,1600,1,1600,1408,scale+thin,1,241.32376153738514,-2.0914424290530143e-05,18,1618,0.008381895000070472
0,6.0,20.0,241.3288087904857,ga,reparam,1600,2,1600,1344,none,1,241.3271631451645,-6.819100170751824e-06,0,1600,1.1550369290000617
0,6.0,20.0,241.3288087904857,ga,reparam,1600,2,1600,1344,scale,1,241.3239122135266,-2.029006393244881e-05,18,1618,0.010475116999941747
0,6.0,20.0,241.3288087904857,ga,reparam,1600,2,1600,1344,scale+thin,1,241.3239122135266,-2.029006393244881e-05,18,1618,0.01035300500006997
0,6.0,20.0,241.3288087904857,ga,reparam,1600,3,1600,1399,none,1,241.38224996385333,0.000221445477792237,0,1600,1.022913180000046
